date,hospital_id,department,total_beds,occupied_beds,admissions,discharges,avg_length_of_stay,staff_on_duty,occupancy_rate
2020-06-08,3,General Ward,100,84,8,10,3,31,84.82
2020-06-09,3,General Ward,100,86,15,11,2,30,86.34
2020-06-10,3,General Ward,100,88,11,16,2,30,88.33
2020-06-11,3,General Ward,100,80,13,17,3,30,80.55
2020-06-12,3,General Ward,100,93,20,15,3,32,93.44
2020-06-13,3,General Ward,100,70,22,11,3,27,70.25
2020-06-14,3,General Ward,100,65,17,12,4,27,65.01
2020-06-15,3,General Ward,100,88,16,14,3,30,88.38
2020-06-16,3,General Ward,100,91,17,7,4,30,91.78
2020-06-17,3,General Ward,100,81,14,16,3,30,81.47
2020-06-18,3,General Ward,100,77,11,16,4,30,77.01
2020-06-19,3,General Ward,100,83,16,17,2,26,83.72
2020-06-20,3,General Ward,100,70,17,8,4,23,70.81
2020-06-21,3,General Ward,100,77,17,19,4,29,77.47
2020-06-22,3,General Ward,100,82,17,10,4,28,82.72
2020-06-23,3,General Ward,100,85,15,8,3,26,85.01
2020-06-24,3,General Ward,100,86,14,8,3,31,86.83
2020-06-25,3,General Ward,100,77,15,11,3,27,77.57
2020-06-26,3,General Ward,100,77,12,11,3,25,77.49
2020-06-27,3,General Ward,100,66,18,12,2,27,66.2
2020-06-28,3,General Ward,100,78,22,12,4,28,78.67
2020-06-29,3,General Ward,100,88,10,22,4,28,88.45
2020-06-30,3,General Ward,100,93,18,12,2,29,93.88
2020-07-01,3,General Ward,100,84,13,11,2,29,84.95
2020-07-02,3,General Ward,100,70,16,18,3,26,70.71
2020-07-03,3,General Ward,100,86,12,11,5,27,86.35
2020-07-04,3,General Ward,100,62,20,11,5,29,62.96
2020-07-05,3,General Ward,100,62,15,6,4,24,62.7
2020-07-06,3,General Ward,100,77,8,15,3,25,77.31
2020-07-07,3,General Ward,100,71,16,15,3,26,71.48
2020-07-08,3,General Ward,100,80,19,10,5,29,80.71
2020-07-09,3,General Ward,100,78,10,10,2,27,78.02
2020-07-10,3,General Ward,100,75,15,13,2,28,75.47
2020-07-11,3,General Ward,100,72,11,20,3,29,72.67
2020-07-12,3,General Ward,100,66,12,16,3,23,66.15
2020-07-13,3,General Ward,100,71,16,19,3,26,71.24
2020-07-14,3,General Ward,100,80,24,15,3,32,80.38
2020-07-15,3,General Ward,100,74,12,12,4,26,74.23
2020-07-16,3,General Ward,100,80,17,21,2,26,80.25
2020-07-17,3,General Ward,100,65,7,14,4,27,65.73
2020-07-18,3,General Ward,100,75,17,19,4,26,75.54
2020-07-19,3,General Ward,100,59,16,9,2,26,59.22
2020-07-20,3,General Ward,100,86,10,14,4,29,86.16
2020-07-21,3,General Ward,100,68,11,6,3,24,68.13
2020-07-22,3,General Ward,100,81,20,15,5,26,81.94
2020-07-23,3,General Ward,100,78,9,13,3,26,78.19
2020-07-24,3,General Ward,100,74,18,18,5,27,74.72
2020-07-25,3,General Ward,100,65,18,12,3,22,65.54
2020-07-26,3,General Ward,100,63,16,24,3,27,63.05
2020-07-27,3,General Ward,100,69,15,8,5,26,69.75
2020-07-28,3,General Ward,100,81,15,16,1,29,81.12
2020-07-29,3,General Ward,100,77,17,7,4,30,77.39
2020-07-30,3,General Ward,100,78,11,17,5,28,78.67
2020-07-31,3,General Ward,100,87,17,16,3,29,87.52
2020-08-01,3,General Ward,100,57,9,14,3,27,57.01
2020-08-02,3,General Ward,100,56,20,18,3,26,56.33
2020-08-03,3,General Ward,100,78,15,11,1,29,78.47
2020-08-04,3,General Ward,100,71,14,13,3,28,71.68
2020-08-05,3,General Ward,100,66,13,19,2,26,66.44
2020-08-06,3,General Ward,100,72,19,23,3,28,72.14
2020-08-07,3,General Ward,100,74,22,21,4,25,74.7
2020-08-08,3,General Ward,100,62,15,20,3,25,62.99
2020-08-09,3,General Ward,100,59,16,16,4,25,59.24
2020-08-10,3,General Ward,100,79,20,15,1,28,79.91
2020-08-11,3,General Ward,100,75,14,7,4,27,75.99
2020-08-12,3,General Ward,100,75,10,11,3,26,75.74
2020-08-13,3,General Ward,100,64,12,15,2,23,64.33
2020-08-14,3,General Ward,100,72,14,15,4,27,72.93
2020-08-15,3,General Ward,100,64,16,5,5,24,64.89
2020-08-16,3,General Ward,100,52,12,15,3,28,52.98
2020-08-17,3,General Ward,100,78,14,17,4,26,78.5
2020-08-18,3,General Ward,100,78,19,20,2,28,78.99
2020-08-19,3,General Ward,100,64,19,7,4,25,64.84
2020-08-20,3,General Ward,100,69,13,17,4,27,69.98
2020-08-21,3,General Ward,100,70,14,13,6,27,70.35
2020-08-22,3,General Ward,100,46,12,10,4,26,46.79
2020-08-23,3,General Ward,100,56,17,13,6,27,56.99
2020-08-24,3,General Ward,100,73,15,15,3,27,73.18
2020-08-25,3,General Ward,100,67,20,16,4,27,67.43
2020-08-26,3,General Ward,100,70,13,14,3,26,70.01
2020-08-27,3,General Ward,100,73,11,13,4,24,73.65
2020-08-28,3,General Ward,100,76,13,18,4,26,76.3
2020-08-29,3,General Ward,100,60,13,10,3,27,60.92
2020-08-30,3,General Ward,100,55,9,16,4,29,55.65
2020-08-31,3,General Ward,100,71,19,15,4,26,71.69
2020-09-01,3,General Ward,100,73,12,20,3,32,73.55
2020-09-02,3,General Ward,100,73,14,18,2,27,73.94
2020-09-03,3,General Ward,100,69,15,22,4,26,69.92
2020-09-04,3,General Ward,100,67,11,12,4,27,67.22
2020-09-05,3,General Ward,100,49,15,14,4,23,49.72
2020-09-06,3,General Ward,100,44,19,6,4,21,44.05
2020-09-07,3,General Ward,100,69,12,14,5,25,69.35
2020-09-08,3,General Ward,100,69,9,12,4,27,69.89
2020-09-09,3,General Ward,100,65,16,10,6,23,65.83
2020-09-10,3,General Ward,100,64,13,18,3,28,64.98
2020-09-11,3,General Ward,100,75,10,13,2,27,75.98
2020-09-12,3,General Ward,100,52,17,20,4,26,52.98
2020-09-13,3,General Ward,100,53,10,11,3,22,53.53
2020-09-14,3,General Ward,100,76,13,13,3,25,76.35
2020-09-15,3,General Ward,100,65,15,15,3,25,65.93
2020-09-16,3,General Ward,100,66,16,16,4,25,66.3
2020-09-17,3,General Ward,100,64,11,16,4,27,64.17
2020-09-18,3,General Ward,100,70,14,17,4,29,70.71
2020-09-19,3,General Ward,100,49,24,10,6,23,49.74
2020-09-20,3,General Ward,100,54,18,14,4,27,54.51
2020-09-21,3,General Ward,100,75,23,17,3,25,75.06
2020-09-22,3,General Ward,100,69,11,12,5,25,69.54
2020-09-23,3,General Ward,100,62,11,13,4,23,62.48
2020-09-24,3,General Ward,100,72,16,22,4,29,72.19
2020-09-25,3,General Ward,100,79,13,17,3,28,79.6
2020-09-26,3,General Ward,100,62,15,21,3,25,62.6
2020-09-27,3,General Ward,100,56,14,16,3,26,56.86
2020-09-28,3,General Ward,100,72,13,14,3,29,72.24
2020-09-29,3,General Ward,100,67,7,19,4,26,67.44
2020-09-30,3,General Ward,100,69,12,17,5,27,69.44
2020-10-01,3,General Ward,100,62,10,12,6,26,62.78
2020-10-02,3,General Ward,100,71,14,17,4,30,71.28
2020-10-03,3,General Ward,100,45,10,18,4,22,45.86
2020-10-04,3,General Ward,100,55,18,13,3,25,55.98
2020-10-05,3,General Ward,100,74,13,11,4,23,74.34
2020-10-06,3,General Ward,100,75,14,21,3,26,75.7
2020-10-07,3,General Ward,100,64,13,16,4,25,64.23
2020-10-08,3,General Ward,100,65,14,13,3,27,65.24
2020-10-09,3,General Ward,100,67,11,19,4,27,67.96
2020-10-10,3,General Ward,100,57,18,10,2,25,57.36
2020-10-11,3,General Ward,100,56,21,21,4,25,56.59
2020-10-12,3,General Ward,100,74,16,17,4,31,74.81
2020-10-13,3,General Ward,100,76,16,15,3,24,76.0
2020-10-14,3,General Ward,100,75,8,9,3,25,75.05
2020-10-15,3,General Ward,100,74,13,17,3,27,74.76
2020-10-16,3,General Ward,100,72,15,10,1,26,72.63
2020-10-17,3,General Ward,100,50,20,18,4,25,50.49
2020-10-18,3,General Ward,100,59,13,14,3,25,59.21
2020-10-19,3,General Ward,100,66,15,22,6,24,66.3
2020-10-20,3,General Ward,100,69,15,10,4,26,69.43
2020-10-21,3,General Ward,100,65,20,20,4,27,65.75
2020-10-22,3,General Ward,100,76,20,16,3,24,76.35
2020-10-23,3,General Ward,100,73,18,7,3,27,73.56
2020-10-24,3,General Ward,100,55,17,10,2,24,55.73
2020-10-25,3,General Ward,100,55,17,14,3,27,55.76
2020-10-26,3,General Ward,100,78,11,7,1,27,78.9
2020-10-27,3,General Ward,100,73,16,20,2,29,73.12
2020-10-28,3,General Ward,100,66,17,10,4,25,66.94
2020-10-29,3,General Ward,100,63,18,9,3,25,63.4
2020-10-30,3,General Ward,100,74,14,14,4,26,74.75
2020-10-31,3,General Ward,100,63,10,14,3,28,63.84
2020-11-01,3,General Ward,100,59,16,17,2,27,59.02
2020-11-02,3,General Ward,100,79,10,19,3,25,79.19
2020-11-03,3,General Ward,100,81,16,9,2,28,81.7
2020-11-04,3,General Ward,100,80,19,16,3,28,80.28
2020-11-05,3,General Ward,100,84,14,17,3,29,84.25
2020-11-06,3,General Ward,100,76,16,16,1,28,76.98
2020-11-07,3,General Ward,100,70,15,16,4,27,70.27
2020-11-08,3,General Ward,100,60,11,18,4,26,60.3
2020-11-09,3,General Ward,100,77,16,20,3,32,77.56
2020-11-10,3,General Ward,100,74,16,11,4,27,74.25
2020-11-11,3,General Ward,100,90,13,22,3,28,90.58
2020-11-12,3,General Ward,100,78,20,6,3,25,78.13
2020-11-13,3,General Ward,100,79,13,18,5,24,79.75
2020-11-14,3,General Ward,100,64,15,14,2,26,64.2
2020-11-15,3,General Ward,100,61,13,18,4,26,61.7
2020-11-16,3,General Ward,100,76,14,21,5,25,76.48
2020-11-17,3,General Ward,100,72,23,10,4,24,72.17
2020-11-18,3,General Ward,100,77,10,23,4,30,77.64
2020-11-19,3,General Ward,100,82,9,12,3,29,82.07
2020-11-20,3,General Ward,100,78,21,9,1,28,78.17
2020-11-21,3,General Ward,100,57,17,22,4,26,57.3
2020-11-22,3,General Ward,100,64,12,13,3,25,64.9
2020-11-23,3,General Ward,100,79,6,8,5,28,79.11
2020-11-24,3,General Ward,100,87,15,14,5,29,87.5
2020-11-25,3,General Ward,100,75,17,16,4,28,75.49
2020-11-26,3,General Ward,100,79,16,17,4,26,79.36
2020-11-27,3,General Ward,100,71,27,20,5,27,71.16
2020-11-28,3,General Ward,100,70,15,8,3,28,71.0
2020-11-29,3,General Ward,100,72,16,10,3,25,72.31
2020-11-30,3,General Ward,100,84,20,15,4,23,84.33
2020-12-01,3,General Ward,100,89,17,17,3,29,89.46
2020-12-02,3,General Ward,100,79,17,15,4,27,79.75
2020-12-03,3,General Ward,100,85,17,10,4,28,85.55
2020-12-04,3,General Ward,100,88,13,19,3,28,88.87
2020-12-05,3,General Ward,100,65,12,15,2,27,65.77
2020-12-06,3,General Ward,100,65,14,11,4,24,65.74
2020-12-07,3,General Ward,100,83,15,10,3,22,83.2
2020-12-08,3,General Ward,100,87,12,12,3,27,87.35
2020-12-09,3,General Ward,100,85,17,12,3,28,85.33
2020-12-10,3,General Ward,100,86,19,21,3,25,86.34
2020-12-11,3,General Ward,100,89,16,14,4,29,89.22
2020-12-12,3,General Ward,100,77,16,13,3,28,77.3
2020-12-13,3,General Ward,100,68,16,12,3,26,68.25
2020-12-14,3,General Ward,100,79,18,14,2,27,79.4
2020-12-15,3,General Ward,100,86,16,10,3,30,86.65
2020-12-16,3,General Ward,100,87,13,11,2,28,87.33
2020-12-17,3,General Ward,100,90,23,9,4,27,90.41
2020-12-18,3,General Ward,100,79,14,14,3,27,79.82
2020-12-19,3,General Ward,100,70,19,15,5,25,70.26
2020-12-20,3,General Ward,100,66,19,12,3,27,66.75
2020-12-21,3,General Ward,100,88,9,8,5,27,88.57
2020-12-22,3,General Ward,100,90,16,8,5,27,90.62
2020-12-23,3,General Ward,100,83,19,18,4,28,83.8
2020-12-24,3,General Ward,100,87,13,18,5,29,87.71
2020-12-25,3,General Ward,100,87,13,18,2,28,87.7
2020-12-26,3,General Ward,100,73,18,17,2,26,73.71
2020-12-27,3,General Ward,100,70,13,21,3,26,70.5
2020-12-28,3,General Ward,100,86,22,14,4,29,86.28
2020-12-29,3,General Ward,100,73,12,8,5,29,73.85
2020-12-30,3,General Ward,100,88,13,12,3,30,88.43
2020-12-31,3,General Ward,100,84,11,12,2,28,84.11
2021-01-01,3,General Ward,100,95,12,14,3,28,95.0
2021-01-02,3,General Ward,100,87,15,13,2,26,87.27
2021-01-03,3,General Ward,100,74,12,17,4,26,74.58
2021-01-04,3,General Ward,100,91,22,15,3,26,91.96
2021-01-05,3,General Ward,100,95,17,16,4,32,95.0
2021-01-06,3,General Ward,100,95,9,19,4,29,95.0
2021-01-07,3,General Ward,100,93,11,11,4,31,93.35
2021-01-08,3,General Ward,100,95,8,14,3,28,95.0
2021-01-09,3,General Ward,100,72,17,19,3,24,72.44
2021-01-10,3,General Ward,100,76,11,9,3,27,76.67
2021-01-11,3,General Ward,100,92,15,16,3,32,92.74
2021-01-12,3,General Ward,100,95,15,15,4,29,95.0
2021-01-13,3,General Ward,100,94,23,13,5,25,94.21
2021-01-14,3,General Ward,100,91,15,17,3,29,91.34
2021-01-15,3,General Ward,100,91,17,9,3,28,91.03
2021-01-16,3,General Ward,100,76,15,16,4,25,76.83
2021-01-17,3,General Ward,100,73,14,15,3,26,73.88
2021-01-18,3,General Ward,100,95,19,10,2,24,95.0
2021-01-19,3,General Ward,100,95,17,17,4,29,95.0
2021-01-20,3,General Ward,100,95,17,16,4,28,95.0
2021-01-21,3,General Ward,100,90,20,10,3,25,90.52
2021-01-22,3,General Ward,100,95,14,18,1,29,95.0
2021-01-23,3,General Ward,100,79,14,23,5,30,79.05
2021-01-24,3,General Ward,100,64,13,8,3,25,64.84
2021-01-25,3,General Ward,100,90,18,14,6,28,90.89
2021-01-26,3,General Ward,100,86,13,14,3,31,86.63
2021-01-27,3,General Ward,100,95,14,10,4,30,95.0
2021-01-28,3,General Ward,100,92,23,11,4,27,92.78
2021-01-29,3,General Ward,100,95,16,15,5,29,95.0
2021-01-30,3,General Ward,100,77,15,12,4,25,77.41
2021-01-31,3,General Ward,100,75,11,14,4,31,75.29
2021-02-01,3,General Ward,100,95,20,13,3,28,95.0
2021-02-02,3,General Ward,100,95,15,7,3,30,95.0
2021-02-03,3,General Ward,100,94,17,19,4,31,94.36
2021-02-04,3,General Ward,100,95,12,13,2,30,95.0
2021-02-05,3,General Ward,100,91,10,14,3,30,91.8
2021-02-06,3,General Ward,100,88,17,15,3,24,88.1
2021-02-07,3,General Ward,100,84,10,14,4,27,84.55
2021-02-08,3,General Ward,100,95,17,15,4,27,95.0
2021-02-09,3,General Ward,100,95,11,11,5,32,95.0
2021-02-10,3,General Ward,100,95,21,13,2,29,95.0
2021-02-11,3,General Ward,100,95,13,14,3,28,95.0
2021-02-12,3,General Ward,100,95,16,13,2,29,95.0
2021-02-13,3,General Ward,100,77,11,24,5,25,77.23
2021-02-14,3,General Ward,100,91,17,20,4,30,91.42
2021-02-15,3,General Ward,100,95,16,14,3,27,95.0
2021-02-16,3,General Ward,100,95,18,11,4,28,95.0
2021-02-17,3,General Ward,100,95,9,18,3,30,95.0
2021-02-18,3,General Ward,100,95,20,20,3,31,95.0
2021-02-19,3,General Ward,100,95,19,16,4,29,95.0
2021-02-20,3,General Ward,100,85,12,14,4,32,85.15
2021-02-21,3,General Ward,100,81,10,11,3,30,81.63
2021-02-22,3,General Ward,100,95,16,14,3,29,95.0
2021-02-23,3,General Ward,100,95,11,7,5,29,95.0
2021-02-24,3,General Ward,100,95,13,9,4,28,95.0
2021-02-25,3,General Ward,100,91,9,23,4,29,91.17
2021-02-26,3,General Ward,100,95,24,21,4,28,95.0
2021-02-27,3,General Ward,100,81,13,12,2,29,81.27
2021-02-28,3,General Ward,100,80,15,8,3,31,80.43
2021-03-01,3,General Ward,100,95,16,8,3,32,95.0
2021-03-02,3,General Ward,100,95,17,8,2,32,95.0
2021-03-03,3,General Ward,100,95,22,9,4,29,95.0
2021-03-04,3,General Ward,100,95,16,14,5,29,95.0
2021-03-05,3,General Ward,100,95,14,11,2,27,95.0
2021-03-06,3,General Ward,100,76,13,18,6,29,76.19
2021-03-07,3,General Ward,100,91,17,15,4,29,91.18
2021-03-08,3,General Ward,100,95,11,19,6,30,95.0
2021-03-09,3,General Ward,100,95,18,10,4,28,95.0
2021-03-10,3,General Ward,100,95,13,18,3,29,95.0
2021-03-11,3,General Ward,100,94,16,11,2,31,94.86
2021-03-12,3,General Ward,100,95,15,13,3,30,95.0
2021-03-13,3,General Ward,100,85,16,14,4,26,85.08
2021-03-14,3,General Ward,100,84,13,15,5,30,84.83
2021-03-15,3,General Ward,100,95,10,13,5,28,95.0
2021-03-16,3,General Ward,100,95,19,11,4,29,95.0
2021-03-17,3,General Ward,100,95,16,10,4,26,95.0
2021-03-18,3,General Ward,100,95,10,13,3,31,95.0
2021-03-19,3,General Ward,100,90,15,19,4,28,90.31
2021-03-20,3,General Ward,100,79,8,10,3,29,79.64
2021-03-21,3,General Ward,100,91,15,16,4,28,91.56
2021-03-22,3,General Ward,100,95,12,10,2,27,95.0
2021-03-23,3,General Ward,100,95,11,13,2,30,95.0
2021-03-24,3,General Ward,100,95,15,17,5,28,95.0
2021-03-25,3,General Ward,100,95,18,14,4,29,95.0
2021-03-26,3,General Ward,100,95,17,13,3,29,95.0
2021-03-27,3,General Ward,100,87,18,7,5,31,87.25
2021-03-28,3,General Ward,100,87,21,11,5,29,87.42
2021-03-29,3,General Ward,100,95,18,13,2,29,95.0
2021-03-30,3,General Ward,100,95,10,14,5,28,95.0
2021-03-31,3,General Ward,100,95,23,8,3,29,95.0
2021-04-01,3,General Ward,100,95,17,17,1,26,95.0
2021-04-02,3,General Ward,100,95,9,9,5,31,95.0
2021-04-03,3,General Ward,100,66,13,13,4,26,66.58
2021-04-04,3,General Ward,100,83,17,14,3,30,83.49
2021-04-05,3,General Ward,100,95,15,22,3,29,95.0
2021-04-06,3,General Ward,100,95,10,13,3,31,95.0
2021-04-07,3,General Ward,100,95,15,14,2,32,95.0
2021-04-08,3,General Ward,100,92,9,18,4,26,92.73
2021-04-09,3,General Ward,100,95,14,16,4,34,95.0
2021-04-10,3,General Ward,100,80,16,12,2,28,80.79
2021-04-11,3,General Ward,100,77,20,12,4,33,77.14
2021-04-12,3,General Ward,100,95,9,11,3,26,95.0
2021-04-13,3,General Ward,100,93,11,10,3,28,93.81
2021-04-14,3,General Ward,100,88,15,9,4,24,88.93
2021-04-15,3,General Ward,100,91,14,13,5,26,91.72
2021-04-16,3,General Ward,100,95,15,13,3,30,95.0
2021-04-17,3,General Ward,100,79,11,9,2,28,79.51
2021-04-18,3,General Ward,100,83,17,7,4,26,83.14
2021-04-19,3,General Ward,100,95,19,12,4,30,95.0
2021-04-20,3,General Ward,100,95,13,13,2,27,95.0
2021-04-21,3,General Ward,100,94,13,13,2,30,94.09
2021-04-22,3,General Ward,100,95,18,19,3,26,95.0
2021-04-23,3,General Ward,100,95,16,18,3,28,95.0
2021-04-24,3,General Ward,100,85,12,15,4,30,85.75
2021-04-25,3,General Ward,100,87,11,16,4,25,87.28
2021-04-26,3,General Ward,100,95,8,17,4,31,95.0
2021-04-27,3,General Ward,100,94,22,11,4,29,94.8
2021-04-28,3,General Ward,100,95,21,19,2,28,95.0
2021-04-29,3,General Ward,100,95,10,22,5,31,95.0
2021-04-30,3,General Ward,100,95,22,18,6,30,95.0
2021-05-01,3,General Ward,100,74,14,13,3,28,74.97
2021-05-02,3,General Ward,100,85,22,18,4,31,85.48
2021-05-03,3,General Ward,100,95,19,10,4,32,95.0
2021-05-04,3,General Ward,100,87,16,15,3,30,87.39
2021-05-05,3,General Ward,100,93,19,14,2,32,93.74
2021-05-06,3,General Ward,100,85,14,16,1,24,85.17
2021-05-07,3,General Ward,100,95,22,11,2,28,95.0
2021-05-08,3,General Ward,100,73,10,10,5,28,73.98
2021-05-09,3,General Ward,100,80,18,8,3,25,80.64
2021-05-10,3,General Ward,100,95,11,15,3,30,95.0
2021-05-11,3,General Ward,100,83,14,11,4,29,83.43
2021-05-12,3,General Ward,100,88,15,11,4,30,88.28
2021-05-13,3,General Ward,100,89,15,15,3,29,89.32
2021-05-14,3,General Ward,100,95,13,10,5,29,95.0
2021-05-15,3,General Ward,100,76,21,8,5,24,76.61
2021-05-16,3,General Ward,100,74,12,11,2,28,74.1
2021-05-17,3,General Ward,100,95,14,13,4,27,95.0
2021-05-18,3,General Ward,100,92,15,12,3,27,92.94
2021-05-19,3,General Ward,100,93,17,10,4,29,93.97
2021-05-20,3,General Ward,100,94,17,17,2,29,94.59
2021-05-21,3,General Ward,100,86,11,15,3,27,86.49
2021-05-22,3,General Ward,100,76,13,11,4,24,76.69
2021-05-23,3,General Ward,100,67,20,7,5,26,67.3
2021-05-24,3,General Ward,100,88,17,19,1,29,88.91
2021-05-25,3,General Ward,100,94,15,10,3,29,94.87
2021-05-26,3,General Ward,100,95,10,13,3,31,95.0
2021-05-27,3,General Ward,100,89,22,8,5,27,89.6
2021-05-28,3,General Ward,100,92,16,10,5,26,92.95
2021-05-29,3,General Ward,100,76,20,22,7,28,76.31
2021-05-30,3,General Ward,100,79,20,14,3,27,79.37
2021-05-31,3,General Ward,100,92,20,17,3,30,92.11
2021-06-01,3,General Ward,100,83,12,16,3,29,83.29
2021-06-02,3,General Ward,100,90,13,11,5,29,90.87
2021-06-03,3,General Ward,100,95,23,16,4,29,95.0
2021-06-04,3,General Ward,100,85,13,16,4,25,85.15
2021-06-05,3,General Ward,100,73,17,11,3,25,73.91
2021-06-06,3,General Ward,100,73,14,11,3,27,73.61
2021-06-07,3,General Ward,100,78,19,8,3,29,78.62
2021-06-08,3,General Ward,100,83,19,14,4,24,83.42
2021-06-09,3,General Ward,100,90,21,8,2,30,90.66
2021-06-10,3,General Ward,100,89,8,9,5,31,89.08
2021-06-11,3,General Ward,100,90,20,15,4,30,90.06
2021-06-12,3,General Ward,100,69,23,12,4,28,69.87
2021-06-13,3,General Ward,100,68,11,9,5,25,68.81
2021-06-14,3,General Ward,100,76,15,13,3,25,76.67
2021-06-15,3,General Ward,100,91,20,6,4,29,91.9
2021-06-16,3,General Ward,100,81,12,12,5,25,81.8
2021-06-17,3,General Ward,100,88,23,12,4,27,88.5
2021-06-18,3,General Ward,100,82,22,19,4,28,82.19
2021-06-19,3,General Ward,100,76,18,18,4,26,76.19
2021-06-20,3,General Ward,100,72,13,7,3,26,72.2
2021-06-21,3,General Ward,100,85,13,16,5,32,85.74
2021-06-22,3,General Ward,100,84,10,8,5,29,84.12
2021-06-23,3,General Ward,100,79,19,15,4,28,79.51
2021-06-24,3,General Ward,100,92,9,14,2,26,92.86
2021-06-25,3,General Ward,100,83,12,20,5,25,83.14
2021-06-26,3,General Ward,100,74,8,13,3,29,74.42
2021-06-27,3,General Ward,100,72,14,20,3,27,72.82
2021-06-28,3,General Ward,100,85,15,10,2,28,85.68
2021-06-29,3,General Ward,100,74,14,9,3,27,74.61
2021-06-30,3,General Ward,100,87,14,19,3,29,87.82
2021-07-01,3,General Ward,100,76,10,11,3,28,76.82
2021-07-02,3,General Ward,100,77,15,14,2,28,77.76
2021-07-03,3,General Ward,100,64,19,10,4,27,64.91
2021-07-04,3,General Ward,100,69,15,10,4,28,69.54
2021-07-05,3,General Ward,100,74,14,16,3,31,74.97
2021-07-06,3,General Ward,100,81,17,15,3,29,81.41
2021-07-07,3,General Ward,100,77,17,20,3,28,77.25
2021-07-08,3,General Ward,100,86,13,17,3,23,86.93
2021-07-09,3,General Ward,100,75,12,11,4,26,75.14
2021-07-10,3,General Ward,100,57,12,10,6,25,57.76
2021-07-11,3,General Ward,100,66,14,13,3,23,66.95
2021-07-12,3,General Ward,100,75,10,13,5,27,75.5
2021-07-13,3,General Ward,100,69,13,12,4,29,69.71
2021-07-14,3,General Ward,100,66,19,11,4,26,66.47
2021-07-15,3,General Ward,100,71,16,11,4,25,71.28
2021-07-16,3,General Ward,100,79,17,13,4,30,79.32
2021-07-17,3,General Ward,100,57,13,15,3,23,57.14
2021-07-18,3,General Ward,100,55,12,16,5,26,55.76
2021-07-19,3,General Ward,100,75,13,23,4,28,75.11
2021-07-20,3,General Ward,100,78,11,10,5,28,78.96
2021-07-21,3,General Ward,100,74,14,13,4,26,74.2
2021-07-22,3,General Ward,100,76,20,8,4,25,76.17
2021-07-23,3,General Ward,100,73,14,19,4,30,73.88
2021-07-24,3,General Ward,100,69,15,17,4,25,69.81
2021-07-25,3,General Ward,100,76,14,18,4,30,76.56
2021-07-26,3,General Ward,100,86,15,11,5,27,86.85
2021-07-27,3,General Ward,100,74,15,17,3,24,74.77
2021-07-28,3,General Ward,100,72,19,16,3,29,72.53
2021-07-29,3,General Ward,100,79,16,17,2,26,79.63
2021-07-30,3,General Ward,100,81,10,13,3,28,81.24
2021-07-31,3,General Ward,100,61,20,11,3,25,61.96
2021-08-01,3,General Ward,100,56,10,15,4,28,56.9
2021-08-02,3,General Ward,100,76,17,18,4,28,76.8
2021-08-03,3,General Ward,100,65,13,15,2,24,65.33
2021-08-04,3,General Ward,100,70,16,7,2,24,70.41
2021-08-05,3,General Ward,100,70,21,18,4,25,70.34
2021-08-06,3,General Ward,100,82,12,24,4,26,82.83
2021-08-07,3,General Ward,100,49,16,15,5,26,49.06
2021-08-08,3,General Ward,100,60,19,18,3,26,60.04
2021-08-09,3,General Ward,100,75,14,16,3,25,75.11
2021-08-10,3,General Ward,100,70,6,11,4,26,70.46
2021-08-11,3,General Ward,100,69,7,15,4,27,69.34
2021-08-12,3,General Ward,100,74,18,11,3,28,74.33
2021-08-13,3,General Ward,100,69,10,7,2,26,69.68
2021-08-14,3,General Ward,100,60,13,15,3,25,60.05
2021-08-15,3,General Ward,100,55,16,10,3,23,55.13
2021-08-16,3,General Ward,100,70,20,15,2,30,70.28
2021-08-17,3,General Ward,100,68,16,12,3,27,68.79
2021-08-18,3,General Ward,100,71,16,19,5,28,71.74
2021-08-19,3,General Ward,100,67,22,11,4,21,67.59
2021-08-20,3,General Ward,100,76,12,10,5,26,76.66
2021-08-21,3,General Ward,100,58,18,17,5,23,58.97
2021-08-22,3,General Ward,100,48,13,19,5,24,48.36
2021-08-23,3,General Ward,100,73,11,15,4,24,73.47
2021-08-24,3,General Ward,100,71,20,13,4,24,71.77
2021-08-25,3,General Ward,100,76,12,18,3,30,76.63
