report_date,disease,cases,deaths,confirmed
2013-04-07,Rubella Mars,7,4,0
2013-04-07,Measles,2,1,2
2013-04-07,Meningitis,5,0,0
2013-04-07,Malaria,8,4,6
2013-04-07,Ebola,12,5,0
2013-04-07,Diarrhoea,8,6,1
2013-04-07,Cholera,10,5,6
2013-04-07,Marburg Virus,6,3,0
2013-04-08,Yellow Fever,9,5,5
2013-04-08,Viral Haemmorrhaphic Fever,12,6,0
2013-04-08,Rubella Mars,10,3,0
2013-04-08,Meningitis,4,4,0
2013-04-08,Measles,7,3,7
2013-04-08,Marburg Virus,5,2,0
2013-04-08,Ebola,9,2,0
2013-04-08,Diarrhoea,6,4,4
2013-04-08,Cholera,3,2,1
2013-04-08,Malaria,5,1,2
2013-04-09,Yellow Fever,11,3,7
2013-04-09,Viral Haemmorrhaphic Fever,5,3,0
2013-04-09,Rubella Mars,6,6,0
2013-04-09,Meningitis,10,5,0
2013-04-09,Measles,12,4,3
2013-04-09,Malaria,7,4,5
2013-04-09,Ebola,11,7,0
2013-04-09,Diarrhoea,8,5,3
2013-04-09,Cholera,7,4,2
2013-04-09,Marburg Virus,7,2,0
2013-04-10,Meningitis,9,7,0
2013-04-10,Viral Haemmorrhaphic Fever,7,4,0
2013-04-10,Rubella Mars,6,3,0
2013-04-10,Yellow Fever,4,3,3
2013-04-10,Measles,6,4,3
2013-04-10,Ebola,7,5,0
2013-04-10,Malaria,7,4,3
2013-04-10,Diarrhoea,2,2,2
2013-04-10,Cholera,12,5,4
2013-04-10,Marburg Virus,3,3,0
2013-04-11,Viral Haemmorrhaphic Fever,8,2,0
2013-04-11,Rubella Mars,8,4,0
2013-04-11,Meningitis,10,5,0
2013-04-11,Measles,13,6,6
2013-04-11,Yellow Fever,6,2,1
2013-04-11,Malaria,10,7,7
2013-04-11,Ebola,5,2,0
2013-04-11,Diarrhoea,4,1,1
2013-04-11,Cholera,10,7,6
2013-04-11,Marburg Virus,3,2,0
2013-04-12,Yellow Fever,4,1,0
2013-04-12,Viral Haemmorrhaphic Fever,7,2,0
2013-04-12,Rubella Mars,7,4,0
2013-04-12,Meningitis,7,4,0
2013-04-12,Measles,8,4,2
2013-04-12,Marburg Virus,6,3,0
2013-04-12,Ebola,4,1,0
2013-04-12,Diarrhoea,10,4,5
2013-04-12,Cholera,9,6,6
2013-04-12,Malaria,17,8,8
2013-04-13,Meningitis,6,3,0
2013-04-13,Yellow Fever,5,3,3
2013-04-13,Rubella Mars,10,5,0
2013-04-13,Measles,11,4,7
2013-04-13,Viral Haemmorrhaphic Fever,10,4,0
2013-04-13,Malaria,8,4,5
2013-04-13,Ebola,7,4,0
2013-04-13,Diarrhoea,9,4,2
2013-04-13,Cholera,7,5,5
2013-04-13,Marburg Virus,11,6,0
2013-04-14,Yellow Fever,6,2,6
2013-04-14,Viral Haemmorrhaphic Fever,14,10,0
2013-04-14,Rubella Mars,7,4,0
2013-04-14,Meningitis,7,3,0
2013-04-14,Measles,6,2,4
2013-04-14,Marburg Virus,8,5,0
2013-04-14,Malaria,8,5,2
2013-04-14,Ebola,11,6,0
2013-04-14,Diarrhoea,9,6,2
2013-04-14,Cholera,6,2,5
2013-04-15,Viral Haemmorrhaphic Fever,9,3,0
2013-04-15,Rubella Mars,8,4,0
2013-04-15,Yellow Fever,6,0,4
2013-04-15,Meningitis,7,1,0
2013-04-15,Measles,12,5,7
2013-04-15,Ebola,10,6,0
2013-04-15,Malaria,8,5,4
2013-04-15,Diarrhoea,9,6,5
2013-04-15,Cholera,6,4,3
2013-04-15,Marburg Virus,8,6,0
2013-04-16,Yellow Fever,11,10,6
2013-04-16,Cholera,10,7,5
2013-04-16,Diarrhoea,6,5,3
2013-04-16,Ebola,6,4,0
2013-04-16,Malaria,6,3,3
2013-04-16,Marburg Virus,8,5,0
2013-04-16,Measles,12,8,4
2013-04-16,Meningitis,4,2,0
2013-04-16,Rubella Mars,11,6,0
2013-04-16,Viral Haemmorrhaphic Fever,5,3,0
2013-04-17,Rubella Mars,8,3,0
2013-04-17,Viral Haemmorrhaphic Fever,5,3,0
2013-04-17,Meningitis,8,6,0
2013-04-17,Yellow Fever,10,4,5
2013-04-17,Measles,7,4,4
2013-04-17,Marburg Virus,7,2,0
2013-04-17,Malaria,8,5,3
2013-04-17,Ebola,3,0,0
2013-04-17,Diarrhoea,5,1,2
2013-04-17,Cholera,15,10,4
2013-04-18,Viral Haemmorrhaphic Fever,8,2,0
2013-04-18,Rubella Mars,6,3,0
2013-04-18,Meningitis,4,2,0
2013-04-18,Measles,3,1,2
2013-04-18,Yellow Fever,6,4,3
2013-04-18,Malaria,9,4,5
2013-04-18,Ebola,6,4,0
2013-04-18,Diarrhoea,9,5,1
2013-04-18,Cholera,10,4,3
2013-04-18,Marburg Virus,8,3,0
2013-04-19,Yellow Fever,5,2,4
2013-04-19,Viral Haemmorrhaphic Fever,6,3,0
2013-04-19,Rubella Mars,13,8,0
2013-04-19,Meningitis,8,3,0
2013-04-19,Measles,7,6,4
2013-04-19,Marburg Virus,10,4,0
2013-04-19,Ebola,6,3,0
2013-04-19,Diarrhoea,11,10,5
2013-04-19,Cholera,11,4,2
2013-04-19,Malaria,8,4,4
2013-04-20,Meningitis,10,4,0
2013-04-20,Viral Haemmorrhaphic Fever,9,8,0
2013-04-20,Rubella Mars,7,5,0
2013-04-20,Measles,5,1,4
2013-04-20,Yellow Fever,10,6,9
2013-04-20,Malaria,4,3,2
2013-04-20,Cholera,5,3,3
2013-04-20,Marburg Virus,7,3,0
2013-04-20,Ebola,4,2,0
2013-04-20,Diarrhoea,15,5,9
2013-04-21,Yellow Fever,10,3,7
2013-04-21,Viral Haemmorrhaphic Fever,11,8,0
2013-04-21,Rubella Mars,4,2,0
2013-04-21,Measles,5,4,3
2013-04-21,Meningitis,6,2,0
2013-04-21,Malaria,3,1,2
2013-04-21,Ebola,5,3,0
2013-04-21,Diarrhoea,9,3,7
2013-04-21,Cholera,6,3,3
2013-04-21,Marburg Virus,10,7,0
2013-04-22,Yellow Fever,10,4,6
2013-04-22,Viral Haemmorrhaphic Fever,8,4,0
2013-04-22,Rubella Mars,13,7,0
2013-04-22,Meningitis,4,4,0
2013-04-22,Measles,7,2,3
2013-04-22,Marburg Virus,8,3,0
2013-04-22,Ebola,6,3,0
2013-04-22,Diarrhoea,4,3,1
2013-04-22,Cholera,10,8,6
2013-04-22,Malaria,5,3,4
2013-04-23,Yellow Fever,7,2,3
2013-04-23,Viral Haemmorrhaphic Fever,13,4,0
2013-04-23,Rubella Mars,9,2,0
2013-04-23,Meningitis,7,2,0
2013-04-23,Measles,11,8,6
2013-04-23,Marburg Virus,5,3,0
2013-04-23,Ebola,6,5,0
2013-04-23,Diarrhoea,6,2,5
2013-04-23,Cholera,4,4,2
2013-04-23,Malaria,10,4,4
2013-04-24,Rubella Mars,6,1,0
2013-04-24,Yellow Fever,10,2,8
2013-04-24,Viral Haemmorrhaphic Fever,7,5,0
2013-04-24,Meningitis,6,1,0
2013-04-24,Measles,4,3,3
2013-04-24,Marburg Virus,8,3,0
2013-04-24,Malaria,10,5,6
2013-04-24,Ebola,7,5,0
2013-04-24,Diarrhoea,9,5,5
2013-04-24,Cholera,7,5,3
2013-04-25,Viral Haemmorrhaphic Fever,7,4,0
2013-04-25,Meningitis,7,2,0
2013-04-25,Measles,8,5,4
2013-04-25,Marburg Virus,8,5,0
2013-04-25,Yellow Fever,4,4,0
2013-04-25,Ebola,6,4,0
2013-04-25,Diarrhoea,4,3,3
2013-04-25,Cholera,8,6,5
2013-04-25,Malaria,10,7,6
2013-04-25,Rubella Mars,9,5,0
2013-04-26,Yellow Fever,3,2,1
2013-04-26,Cholera,8,3,5
2013-04-26,Diarrhoea,9,3,5
2013-04-26,Ebola,6,3,0
2013-04-26,Malaria,14,8,7
2013-04-26,Marburg Virus,4,1,0
2013-04-26,Measles,9,6,5
2013-04-26,Meningitis,8,1,0
2013-04-26,Rubella Mars,6,1,0
2013-04-26,Viral Haemmorrhaphic Fever,8,4,0
2013-04-27,Viral Haemmorrhaphic Fever,6,3,0
2013-04-27,Yellow Fever,6,5,4
2013-04-27,Meningitis,10,5,0
2013-04-27,Measles,7,2,1
2013-04-27,Rubella Mars,6,2,0
2013-04-27,Malaria,11,7,5
2013-04-27,Ebola,6,3,0
2013-04-27,Marburg Virus,8,5,0
2013-04-27,Diarrhoea,15,7,6
2013-04-27,Cholera,11,5,4
2013-04-28,Yellow Fever,7,5,3
2013-04-28,Viral Haemmorrhaphic Fever,9,5,0
2013-04-28,Rubella Mars,4,1,0
2013-04-28,Meningitis,3,2,0
2013-04-28,Measles,11,3,4
2013-04-28,Marburg Virus,6,2,0
2013-04-28,Malaria,7,5,0
2013-04-28,Ebola,11,7,0
2013-04-28,Diarrhoea,8,2,3
2013-04-28,Cholera,12,6,7
2013-04-29,Viral Haemmorrhaphic Fever,9,4,0
2013-04-29,Rubella Mars,7,4,0
2013-04-29,Yellow Fever,7,1,4
2013-04-29,Meningitis,9,3,0
2013-04-29,Measles,9,4,6
2013-04-29,Ebola,14,5,0
2013-04-29,Malaria,7,5,5
2013-04-29,Diarrhoea,9,8,6
2013-04-29,Cholera,3,2,0
2013-04-29,Marburg Virus,14,11,0
2013-04-30,Yellow Fever,10,3,7
2013-04-30,Cholera,7,2,4
2013-04-30,Diarrhoea,6,2,5
2013-04-30,Ebola,12,7,0
2013-04-30,Malaria,10,2,5
2013-04-30,Marburg Virus,6,1,0
2013-04-30,Measles,5,4,3
2013-04-30,Meningitis,10,4,0
2013-04-30,Rubella Mars,12,6,0
2013-04-30,Viral Haemmorrhaphic Fever,10,3,0
2013-05-01,Rubella Mars,10,3,0
2013-05-01,Meningitis,9,6,0
2013-05-01,Yellow Fever,9,4,4
2013-05-01,Viral Haemmorrhaphic Fever,6,2,0
2013-05-01,Measles,6,3,1
2013-05-01,Marburg Virus,13,7,0
2013-05-01,Malaria,6,2,3
2013-05-01,Ebola,5,2,0
2013-05-01,Diarrhoea,7,5,3
2013-05-01,Cholera,7,4,1
2013-05-02,Yellow Fever,7,4,2
2013-05-02,Viral Haemmorrhaphic Fever,7,3,0
2013-05-02,Rubella Mars,7,5,0
2013-05-02,Meningitis,4,3,0
2013-05-02,Measles,8,4,4
2013-05-02,Marburg Virus,14,8,0
2013-05-02,Malaria,12,8,5
2013-05-02,Ebola,9,7,0
2013-05-02,Diarrhoea,7,6,5
2013-05-02,Cholera,7,6,1
2013-05-03,Yellow Fever,17,9,7
2013-05-03,Viral Haemmorrhaphic Fever,8,3,0
2013-05-03,Rubella Mars,6,3,0
2013-05-03,Meningitis,7,3,0
2013-05-03,Measles,9,5,5
2013-05-03,Malaria,2,2,0
2013-05-03,Ebola,13,8,0
2013-05-03,Diarrhoea,11,6,9
2013-05-03,Cholera,13,8,9
2013-05-03,Marburg Virus,11,8,0
2013-05-04,Marburg Virus,13,7,0
2013-05-04,Cholera,11,5,7
2013-05-04,Diarrhoea,14,5,6
2013-05-04,Ebola,12,5,0
2013-05-04,Malaria,7,3,6
2013-05-04,Measles,11,0,7
2013-05-04,Meningitis,14,8,0
2013-05-04,Rubella Mars,6,3,0
2013-05-04,Viral Haemmorrhaphic Fever,5,2,0
2013-05-04,Yellow Fever,8,6,1
2013-05-05,Rubella Mars,3,2,0
2013-05-05,Meningitis,4,2,0
2013-05-05,Yellow Fever,3,3,2
2013-05-05,Viral Haemmorrhaphic Fever,13,4,0
2013-05-05,Measles,9,3,4
2013-05-05,Cholera,9,5,6
2013-05-05,Malaria,9,4,6
2013-05-05,Ebola,6,3,0
2013-05-05,Diarrhoea,8,1,1
2013-05-05,Marburg Virus,7,1,0
2013-05-06,Yellow Fever,4,2,1
2013-05-06,Viral Haemmorrhaphic Fever,13,5,0
2013-05-06,Rubella Mars,14,5,0
2013-05-06,Meningitis,12,8,0
2013-05-06,Measles,1,1,0
2013-05-06,Malaria,13,7,8
2013-05-06,Ebola,10,8,0
2013-05-06,Diarrhoea,8,4,4
2013-05-06,Cholera,9,3,4
2013-05-06,Marburg Virus,6,5,0
2013-05-07,Meningitis,15,10,0
2013-05-07,Yellow Fever,8,3,3
2013-05-07,Viral Haemmorrhaphic Fever,10,4,0
2013-05-07,Rubella Mars,7,3,0
2013-05-07,Measles,4,2,1
2013-05-07,Cholera,14,7,5
2013-05-07,Malaria,5,3,2
2013-05-07,Ebola,11,6,0
2013-05-07,Diarrhoea,7,4,2
2013-05-07,Marburg Virus,7,1,0
2013-05-08,Meningitis,4,4,0
2013-05-08,Yellow Fever,7,2,6
2013-05-08,Viral Haemmorrhaphic Fever,4,3,0
2013-05-08,Rubella Mars,6,2,0
2013-05-08,Measles,9,4,7
2013-05-08,Marburg Virus,7,5,0
2013-05-08,Malaria,10,6,5
2013-05-08,Ebola,13,9,0
2013-05-08,Diarrhoea,11,5,4
2013-05-08,Cholera,8,4,3
2013-05-09,Viral Haemmorrhaphic Fever,5,2,0
2013-05-09,Rubella Mars,8,5,0
2013-05-09,Meningitis,10,3,0
2013-05-09,Measles,9,3,6
2013-05-09,Yellow Fever,5,3,1
2013-05-09,Malaria,7,5,5
2013-05-09,Ebola,8,6,0
2013-05-09,Diarrhoea,6,5,3
2013-05-09,Cholera,5,2,4
2013-05-09,Marburg Virus,10,6,0
2013-05-10,Yellow Fever,8,2,4
2013-05-10,Viral Haemmorrhaphic Fever,8,3,0
2013-05-10,Rubella Mars,5,2,0
2013-05-10,Meningitis,6,2,0
2013-05-10,Measles,6,1,3
2013-05-10,Marburg Virus,3,2,0
2013-05-10,Ebola,9,4,0
2013-05-10,Diarrhoea,5,3,1
2013-05-10,Cholera,9,6,5
2013-05-10,Malaria,9,1,3
2013-05-11,Meningitis,14,6,0
2013-05-11,Viral Haemmorrhaphic Fever,11,3,0
2013-05-11,Rubella Mars,6,3,0
2013-05-11,Measles,10,5,4
2013-05-11,Yellow Fever,11,5,5
2013-05-11,Malaria,11,4,8
2013-05-11,Cholera,8,3,3
2013-05-11,Marburg Virus,6,1,0
2013-05-11,Ebola,6,2,0
2013-05-11,Diarrhoea,5,3,3
2013-05-12,Yellow Fever,11,3,6
2013-05-12,Viral Haemmorrhaphic Fever,5,3,0
2013-05-12,Rubella Mars,5,3,0
2013-05-12,Measles,13,5,4
2013-05-12,Meningitis,5,4,0
2013-05-12,Malaria,10,3,6
2013-05-12,Ebola,8,4,0
2013-05-12,Diarrhoea,5,3,1
2013-05-12,Cholera,5,2,0
2013-05-12,Marburg Virus,9,4,0
2013-05-13,Yellow Fever,10,2,6
2013-05-13,Viral Haemmorrhaphic Fever,6,2,0
2013-05-13,Rubella Mars,12,7,0
2013-05-13,Meningitis,6,4,0
2013-05-13,Measles,6,3,2
2013-05-13,Marburg Virus,15,11,0
2013-05-13,Ebola,7,2,0
2013-05-13,Diarrhoea,9,3,4
2013-05-13,Cholera,10,3,5
2013-05-13,Malaria,7,1,3
2013-05-14,Yellow Fever,9,6,3
2013-05-14,Viral Haemmorrhaphic Fever,6,5,0
2013-05-14,Rubella Mars,7,2,0
2013-05-14,Meningitis,7,4,0
2013-05-14,Measles,10,3,5
2013-05-14,Marburg Virus,8,5,0
2013-05-14,Ebola,5,4,0
2013-05-14,Diarrhoea,7,1,3
2013-05-14,Cholera,6,4,1
2013-05-14,Malaria,7,2,4
2013-05-15,Meningitis,4,2,0
2013-05-15,Viral Haemmorrhaphic Fever,11,6,0
2013-05-15,Rubella Mars,9,6,0
2013-05-15,Measles,8,2,5
2013-05-15,Yellow Fever,7,3,3
2013-05-15,Malaria,11,5,6
2013-05-15,Ebola,15,8,0
2013-05-15,Diarrhoea,6,4,2
2013-05-15,Cholera,9,3,5
2013-05-15,Marburg Virus,6,4,0
2013-05-16,Rubella Mars,6,3,0
2013-05-16,Meningitis,5,3,0
2013-05-16,Yellow Fever,11,5,4
2013-05-16,Measles,5,2,1
2013-05-16,Viral Haemmorrhaphic Fever,9,5,0
2013-05-16,Malaria,3,1,1
2013-05-16,Ebola,6,4,0
2013-05-16,Diarrhoea,3,3,0
2013-05-16,Cholera,8,3,5
2013-05-16,Marburg Virus,9,7,0
2013-05-17,Viral Haemmorrhaphic Fever,14,5,0
2013-05-17,Rubella Mars,7,4,0
2013-05-17,Meningitis,11,5,0
2013-05-17,Measles,10,8,5
2013-05-17,Yellow Fever,13,6,3
2013-05-17,Malaria,7,4,2
2013-05-17,Ebola,6,2,0
2013-05-17,Diarrhoea,8,4,5
2013-05-17,Cholera,7,7,5
2013-05-17,Marburg Virus,9,5,0
2013-05-18,Yellow Fever,6,3,3
2013-05-18,Viral Haemmorrhaphic Fever,4,1,0
2013-05-18,Rubella Mars,12,8,0
2013-05-18,Meningitis,9,4,0
2013-05-18,Measles,7,3,4
2013-05-18,Marburg Virus,11,4,0
2013-05-18,Ebola,7,6,0
2013-05-18,Diarrhoea,8,5,5
2013-05-18,Cholera,8,7,2
2013-05-18,Malaria,7,3,3
2013-05-19,Meningitis,7,2,0
2013-05-19,Viral Haemmorrhaphic Fever,4,3,0
2013-05-19,Rubella Mars,5,5,0
2013-05-19,Measles,12,7,8
2013-05-19,Yellow Fever,9,5,4
2013-05-19,Malaria,8,4,6
2013-05-19,Cholera,8,4,2
2013-05-19,Marburg Virus,13,7,0
2013-05-19,Ebola,7,2,0
2013-05-19,Diarrhoea,7,2,4
2013-05-20,Yellow Fever,8,3,5
2013-05-20,Viral Haemmorrhaphic Fever,2,0,0
2013-05-20,Rubella Mars,14,9,0
2013-05-20,Measles,9,3,6
2013-05-20,Meningitis,4,2,0
2013-05-20,Malaria,7,4,5
2013-05-20,Ebola,4,3,0
2013-05-20,Diarrhoea,6,4,3
2013-05-20,Cholera,11,3,4
2013-05-20,Marburg Virus,6,5,0
2013-05-21,Yellow Fever,6,4,2
2013-05-21,Viral Haemmorrhaphic Fever,9,7,0
2013-05-21,Rubella Mars,12,7,0
2013-05-21,Meningitis,9,3,0
2013-05-21,Measles,12,7,6
2013-05-21,Marburg Virus,7,5,0
2013-05-21,Ebola,6,2,0
2013-05-21,Diarrhoea,7,4,1
2013-05-21,Cholera,5,0,3
2013-05-21,Malaria,6,2,2
2013-05-22,Yellow Fever,11,5,7
2013-05-22,Viral Haemmorrhaphic Fever,5,2,0
2013-05-22,Rubella Mars,3,1,0
2013-05-22,Meningitis,6,5,0
2013-05-22,Measles,11,4,4
2013-05-22,Malaria,5,4,4
2013-05-22,Ebola,4,2,0
2013-05-22,Diarrhoea,5,3,2
2013-05-22,Cholera,11,5,7
2013-05-22,Marburg Virus,6,2,0
2013-05-23,Meningitis,11,5,0
2013-05-23,Yellow Fever,7,3,4
2013-05-23,Viral Haemmorrhaphic Fever,7,6,0
2013-05-23,Rubella Mars,10,5,0
2013-05-23,Measles,7,3,4
2013-05-23,Marburg Virus,6,3,0
2013-05-23,Malaria,3,2,1
2013-05-23,Ebola,11,5,0
2013-05-23,Diarrhoea,4,3,0
2013-05-23,Cholera,10,5,5
2013-05-24,Yellow Fever,5,4,3
2013-05-24,Viral Haemmorrhaphic Fever,7,4,0
2013-05-24,Rubella Mars,7,4,0
2013-05-24,Meningitis,6,4,0
2013-05-24,Measles,10,5,4
2013-05-24,Marburg Virus,6,1,0
2013-05-24,Malaria,4,2,3
2013-05-24,Ebola,8,5,0
2013-05-24,Diarrhoea,7,7,4
2013-05-24,Cholera,11,5,6
2013-05-25,Yellow Fever,9,2,3
2013-05-25,Viral Haemmorrhaphic Fever,7,3,0
2013-05-25,Rubella Mars,9,4,0
2013-05-25,Meningitis,5,3,0
2013-05-25,Measles,10,2,5
2013-05-25,Malaria,7,2,4
2013-05-25,Ebola,9,3,0
2013-05-25,Diarrhoea,8,4,2
2013-05-25,Cholera,11,3,7
2013-05-25,Marburg Virus,6,3,0
2013-05-26,Marburg Virus,12,3,0
2013-05-26,Cholera,10,6,3
2013-05-26,Diarrhoea,4,2,1
2013-05-26,Ebola,8,7,0
2013-05-26,Malaria,5,2,4
2013-05-26,Measles,4,2,3
2013-05-26,Meningitis,8,7,0
2013-05-26,Rubella Mars,8,4,0
2013-05-26,Viral Haemmorrhaphic Fever,4,3,0
2013-05-26,Yellow Fever,7,5,4
2013-05-27,Rubella Mars,12,7,0
2013-05-27,Meningitis,2,1,0
2013-05-27,Yellow Fever,3,2,2
2013-05-27,Viral Haemmorrhaphic Fever,4,2,0
2013-05-27,Measles,6,3,3
2013-05-27,Cholera,2,1,1
2013-05-27,Malaria,8,3,4
2013-05-27,Ebola,10,2,0
2013-05-27,Diarrhoea,4,2,3
2013-05-27,Marburg Virus,10,4,0
2013-05-28,Yellow Fever,4,3,1
2013-05-28,Viral Haemmorrhaphic Fever,7,4,0
2013-05-28,Rubella Mars,9,1,0
2013-05-28,Meningitis,7,3,0
2013-05-28,Measles,8,6,3
2013-05-28,Malaria,11,3,6
2013-05-28,Ebola,5,2,0
2013-05-28,Diarrhoea,5,4,3
2013-05-28,Cholera,9,6,4
2013-05-28,Marburg Virus,15,9,0
2013-05-29,Meningitis,12,6,0
2013-05-29,Yellow Fever,6,2,4
2013-05-29,Viral Haemmorrhaphic Fever,9,4,0
2013-05-29,Rubella Mars,4,3,0
2013-05-29,Measles,7,5,3
2013-05-29,Cholera,8,4,3
2013-05-29,Malaria,7,3,4
2013-05-29,Ebola,6,6,0
2013-05-29,Diarrhoea,5,5,1
2013-05-29,Marburg Virus,8,5,0
2013-05-30,Meningitis,4,4,0
2013-05-30,Yellow Fever,4,3,1
2013-05-30,Viral Haemmorrhaphic Fever,8,4,0
2013-05-30,Rubella Mars,10,7,0
2013-05-30,Measles,5,2,2
2013-05-30,Marburg Virus,11,5,0
2013-05-30,Malaria,10,4,6
2013-05-30,Ebola,8,7,0
2013-05-30,Diarrhoea,6,4,3
2013-05-30,Cholera,9,4,3
2013-05-31,Yellow Fever,10,7,5
2013-05-31,Viral Haemmorrhaphic Fever,6,4,0
2013-05-31,Rubella Mars,9,5,0
2013-05-31,Meningitis,9,4,0
2013-05-31,Measles,9,5,5
2013-05-31,Marburg Virus,7,2,0
2013-05-31,Malaria,9,3,4
2013-05-31,Ebola,3,2,0
2013-05-31,Diarrhoea,8,3,5
2013-05-31,Cholera,12,5,9
2013-06-01,Yellow Fever,12,7,6
2013-06-01,Viral Haemmorrhaphic Fever,7,3,0
2013-06-01,Rubella Mars,13,5,0
2013-06-01,Meningitis,4,3,0
2013-06-01,Measles,13,6,2
2013-06-01,Malaria,6,5,4
2013-06-01,Ebola,8,5,0
2013-06-01,Diarrhoea,9,3,4
2013-06-01,Cholera,12,5,7
2013-06-01,Marburg Virus,7,3,0
2013-06-02,Marburg Virus,7,5,0
2013-06-02,Cholera,9,4,4
2013-06-02,Diarrhoea,9,5,4
2013-06-02,Ebola,10,4,0
2013-06-02,Malaria,6,4,5
2013-06-02,Measles,12,5,4
2013-06-02,Meningitis,7,1,0
2013-06-02,Rubella Mars,8,4,0
2013-06-02,Viral Haemmorrhaphic Fever,10,8,0
2013-06-02,Yellow Fever,7,4,3
2013-06-03,Rubella Mars,4,2,0
2013-06-03,Meningitis,7,6,0
2013-06-03,Yellow Fever,5,3,2
2013-06-03,Viral Haemmorrhaphic Fever,8,4,0
2013-06-03,Measles,7,5,5
2013-06-03,Cholera,5,1,3
2013-06-03,Malaria,9,4,5
2013-06-03,Ebola,7,5,0
2013-06-03,Diarrhoea,5,3,2
2013-06-03,Marburg Virus,8,4,0
2013-06-04,Yellow Fever,9,4,4
2013-06-04,Viral Haemmorrhaphic Fever,13,8,0
2013-06-04,Rubella Mars,14,8,0
2013-06-04,Meningitis,6,2,0
2013-06-04,Measles,5,2,5
2013-06-04,Malaria,8,6,1
2013-06-04,Ebola,9,6,0
2013-06-04,Diarrhoea,8,6,4
2013-06-04,Cholera,5,4,2
2013-06-04,Marburg Virus,5,3,0
2013-06-05,Meningitis,8,5,0
2013-06-05,Yellow Fever,3,1,1
2013-06-05,Viral Haemmorrhaphic Fever,5,4,0
2013-06-05,Rubella Mars,14,7,0
2013-06-05,Measles,6,5,3
2013-06-05,Cholera,8,2,5
2013-06-05,Malaria,9,4,7
2013-06-05,Ebola,3,1,0
2013-06-05,Diarrhoea,9,5,3
2013-06-05,Marburg Virus,5,1,0
2013-06-06,Meningitis,10,6,0
2013-06-06,Yellow Fever,14,8,10
2013-06-06,Viral Haemmorrhaphic Fever,14,10,0
2013-06-06,Rubella Mars,8,4,0
2013-06-06,Measles,12,8,6
2013-06-06,Marburg Virus,4,3,0
2013-06-06,Malaria,10,5,8
2013-06-06,Ebola,4,3,0
2013-06-06,Diarrhoea,9,5,3
2013-06-06,Cholera,9,4,4
2013-06-07,Viral Haemmorrhaphic Fever,10,2,0
2013-06-07,Rubella Mars,5,2,0
2013-06-07,Meningitis,11,5,0
2013-06-07,Measles,9,6,3
2013-06-07,Yellow Fever,10,2,5
2013-06-07,Malaria,8,5,5
2013-06-07,Ebola,8,5,0
2013-06-07,Diarrhoea,8,6,2
2013-06-07,Cholera,8,4,4
2013-06-07,Marburg Virus,9,3,0
2013-06-08,Yellow Fever,4,1,2
2013-06-08,Viral Haemmorrhaphic Fever,4,1,0
2013-06-08,Rubella Mars,10,6,0
2013-06-08,Meningitis,3,3,0
2013-06-08,Measles,6,3,2
2013-06-08,Marburg Virus,10,5,0
2013-06-08,Ebola,11,5,0
2013-06-08,Diarrhoea,9,5,5
2013-06-08,Cholera,9,5,5
2013-06-08,Malaria,7,4,3
2013-06-09,Meningitis,4,3,0
2013-06-09,Viral Haemmorrhaphic Fever,9,6,0
2013-06-09,Rubella Mars,9,4,0
2013-06-09,Measles,9,4,3
2013-06-09,Yellow Fever,6,2,2
2013-06-09,Malaria,4,3,1
2013-06-09,Cholera,5,1,3
2013-06-09,Marburg Virus,9,9,0
2013-06-09,Ebola,8,6,0
2013-06-09,Diarrhoea,4,2,2
2013-06-10,Yellow Fever,8,5,4
2013-06-10,Viral Haemmorrhaphic Fever,12,6,0
2013-06-10,Rubella Mars,8,2,0
2013-06-10,Measles,7,5,5
2013-06-10,Meningitis,6,5,0
2013-06-10,Malaria,10,2,4
2013-06-10,Ebola,8,5,0
2013-06-10,Diarrhoea,5,4,4
2013-06-10,Cholera,5,3,1
2013-06-10,Marburg Virus,9,7,0
2013-06-11,Yellow Fever,8,4,2
2013-06-11,Viral Haemmorrhaphic Fever,6,4,0
2013-06-11,Rubella Mars,7,1,0
2013-06-11,Meningitis,12,5,0
2013-06-11,Measles,14,7,5
2013-06-11,Marburg Virus,7,3,0
2013-06-11,Ebola,7,4,0
2013-06-11,Diarrhoea,5,4,3
2013-06-11,Cholera,10,4,7
2013-06-11,Malaria,6,3,1
2013-06-12,Yellow Fever,1,0,1
2013-06-12,Viral Haemmorrhaphic Fever,13,3,0
2013-06-12,Rubella Mars,7,1,0
2013-06-12,Meningitis,4,4,0
2013-06-12,Measles,7,5,3
2013-06-12,Marburg Virus,12,7,0
2013-06-12,Ebola,6,3,0
2013-06-12,Diarrhoea,11,4,6
2013-06-12,Cholera,7,3,4
2013-06-12,Malaria,11,6,3
2013-06-13,Meningitis,8,4,0
2013-06-13,Viral Haemmorrhaphic Fever,11,5,0
2013-06-13,Rubella Mars,7,0,0
2013-06-13,Measles,7,4,2
2013-06-13,Yellow Fever,6,2,4
2013-06-13,Malaria,12,5,8
2013-06-13,Ebola,9,5,0
2013-06-13,Diarrhoea,8,5,3
2013-06-13,Cholera,14,7,8
2013-06-13,Marburg Virus,10,6,0
2013-06-14,Yellow Fever,10,5,4
2013-06-14,Viral Haemmorrhaphic Fever,9,2,0
2013-06-14,Rubella Mars,7,4,0
2013-06-14,Meningitis,7,2,0
2013-06-14,Measles,8,6,3
2013-06-14,Marburg Virus,8,6,0
2013-06-14,Malaria,9,4,5
